票證公司編號,客運公司編號,卡號,票種編號,票種代碼,路線公路編號,司機編號,車號,上車時間(上),計費站序(上),計費站名(上),下車時間(下),計費站序(下),計費站名(下),交易實扣,原始票價,優惠票價,優惠額度額
ECC,47000,653781711,a,普通卡,1141,191,971FW,2017/9/1 08:40,1,花蓮火車站,2017/9/1 09:06,2,上美崙,21,24,21,3
ECC,47000,192187681,a,普通卡,1141,191,971FW,2017/9/1 08:50,1,花蓮火車站,2017/9/1 10:24,18,天祥,137,156,137,19
ECC,47000,268121457,a,普通卡,1141,191,971FW,2017/9/1 09:51,13,太魯閣,2017/9/1 10:09,16,燕子口,31,35,31,4
ECC,47000,269648689,a,普通卡,1141,191,971FW,2017/9/1 09:51,13,太魯閣,2017/9/1 10:09,16,燕子口,31,35,31,4
ECC,47000,259803521,a,普通卡,1141,191,971FW,2017/9/1 16:20,25,大禹嶺,2017/9/1 19:56,1,花蓮火車站,298,339,298,41
ECC,47000,671600261,e,學生卡,1141,191,971FW,2017/9/1 16:21,25,大禹嶺,2017/9/1 18:49,13,太魯閣,217,247,217,30
ECC,47000,651808207,a,普通卡,1141,191,971FW,2017/9/1 16:32,25,大禹嶺,2017/9/1 19:31,2,上美崙,282,321,282,39
ECC,47000,192187681,a,普通卡,1141,191,971FW,2017/9/1 18:23,18,天祥,2017/9/1 19:41,1,花蓮火車站,137,156,137,19
ECC,47000,228579855,a,普通卡,1126,191,971FW,2017/9/2 06:35,1,花蓮火車站,2017/9/2 06:51,2,上美崙,21,24,21,3
ECC,47000,688799749,a,普通卡,1126,191,971FW,2017/9/2 07:33,13,太魯閣,2017/9/2 07:47,16,燕子口,31,35,31,4
ECC,47000,730087173,a,普通卡,1126,191,971FW,2017/9/2 07:33,13,太魯閣,2017/9/2 07:47,16,燕子口,31,35,31,4
ECC,47000,640178325,a,普通卡,1126,191,971FW,2017/9/2 08:55,21,西寶,2017/9/2 09:08,18,天祥,23,26,23,3
ECC,47000,220940881,a,普通卡,1126,191,971FW,2017/9/2 10:08,5,國軍總醫院,2017/9/2 10:13,3,花蓮工校,21,24,21,3
ECC,47000,2542632278,a,普通卡,1126,191,971FW,2017/9/2 10:25,1,花蓮火車站,2017/9/2 10:40,1,花蓮火車站,21,24,21,3
ECC,47000,833935701,a,普通卡,1126,191,971FW,2017/9/2 10:25,1,花蓮火車站,2017/9/2 10:40,1,花蓮火車站,21,24,21,3
ECC,47000,2056349434,a,普通卡,1141,191,971FW,2017/9/3 08:36,1,花蓮火車站,2017/9/3 09:01,1,花蓮火車站,21,24,21,3
ECC,47000,615083631,a,普通卡,1141,191,971FW,2017/9/3 08:38,1,花蓮火車站,2017/9/3 12:15,26,日新崗,311,354,311,43
ECC,47000,719766069,e,學生卡,1141,191,971FW,2017/9/3 08:38,1,花蓮火車站,2017/9/3 12:15,26,日新崗,311,354,311,43
ECC,47000,787592997,a,普通卡,1141,191,971FW,2017/9/3 08:38,1,花蓮火車站,2017/9/3 12:15,26,日新崗,311,354,311,43
ECC,47000,268889921,a,普通卡,1141,191,971FW,2017/9/3 08:39,1,花蓮火車站,2017/9/3 10:20,18,天祥,137,156,137,19
ECC,47000,192187681,a,普通卡,1141,191,971FW,2017/9/3 08:50,1,花蓮火車站,2017/9/3 10:18,18,天祥,137,156,137,19
ECC,47000,254909761,a,普通卡,1141,191,971FW,2017/9/3 09:11,3,花蓮工校,2017/9/3 09:20,6,北埔,21,24,21,3
ECC,47000,32531425,a,普通卡,1141,191,971FW,2017/9/3 18:10,18,天祥,2017/9/3 19:39,1,花蓮火車站,137,156,137,19
ECC,47000,192187681,a,普通卡,1141,191,971FW,2017/9/3 18:10,18,天祥,2017/9/3 19:20,1,花蓮火車站,137,156,137,19
ECC,47000,905287714,a,普通卡,1141,191,971FW,2017/9/3 19:34,1,花蓮火車站,2017/9/3 19:39,1,花蓮火車站,21,24,21,3
ECC,47000,193138081,a,普通卡,1141,191,971FW,2017/9/3 19:34,1,花蓮火車站,2017/9/3 19:39,1,花蓮火車站,21,24,21,3
ECC,47000,2231307240,a,普通卡,1126,191,971FW,2017/9/4 06:56,3,花蓮工校,2017/9/4 07:48,16,燕子口,91,104,91,13
ECC,47000,909265717,a,普通卡,1126,191,971FW,2017/9/4 07:05,6,北埔,2017/9/4 07:28,11,新城,36,41,36,5
ECC,47000,843672805,a,普通卡,1126,191,971FW,2017/9/4 07:05,6,北埔,2017/9/4 07:28,11,新城,36,41,36,5
ECC,47000,897027989,a,普通卡,1126,191,971FW,2017/9/4 07:06,6,北埔,2017/9/4 07:27,11,新城,36,41,36,5
ECC,47000,247787425,a,普通卡,1126,227,971FW,2017/9/6 06:38,1,花蓮火車站,2017/9/6 07:51,18,天祥,137,156,137,19
ECC,47000,2231307240,a,普通卡,1126,227,971FW,2017/9/6 06:50,3,花蓮工校,2017/9/6 07:37,16,燕子口,91,104,91,13
ECC,47000,1758180016,a,普通卡,1126,227,971FW,2017/9/6 07:00,6,北埔,2017/9/6 07:24,12,富世國小,46,52,46,6
ECC,47000,2107380712,a,普通卡,1126,227,971FW,2017/9/6 07:00,6,北埔,2017/9/6 07:19,11,新城,36,41,36,5
ECC,47000,897027989,a,普通卡,1126,227,971FW,2017/9/6 07:00,6,北埔,2017/9/6 07:20,11,新城,36,41,36,5
ECC,47000,229080040,b,市敬老,1133,194,990FW,2017/9/6 10:45,1,花蓮火車站,2017/9/6 11:06,1,花蓮火車站,11,12,11,1
ECC,47000,786252149,c,愛心卡,1133,194,990FW,2017/9/6 10:45,1,花蓮火車站,2017/9/6 12:24,16,燕子口,65,74,65,9
ECC,47000,786247973,d,陪伴卡,1133,194,990FW,2017/9/6 10:45,1,花蓮火車站,2017/9/6 12:24,16,燕子口,65,148,65,83
ECC,47000,867495301,a,普通卡,1133,194,990FW,2017/9/6 10:46,1,花蓮火車站,2017/9/6 12:03,14,長春橋,97,110,97,13
ECC,47000,809424133,a,普通卡,1133,194,990FW,2017/9/6 10:46,1,花蓮火車站,2017/9/6 12:03,14,長春橋,97,110,97,13
ECC,47000,132979738,a,普通卡,1133,194,990FW,2017/9/6 11:08,1,花蓮火車站,2017/9/6 11:13,1,花蓮火車站,21,24,21,3
ECC,47000,3962039245,a,普通卡,1133,194,990FW,2017/9/6 11:08,1,花蓮火車站,2017/9/6 11:13,1,花蓮火車站,21,24,21,3
ECC,47000,1662167605,a,普通卡,1133,194,990FW,2017/9/6 12:25,16,燕子口,2017/9/6 12:42,18,天祥,25,29,25,4
ECC,47000,731827125,e,學生卡,1133,194,990FW,2017/9/6 12:25,16,燕子口,2017/9/6 12:42,18,天祥,25,29,25,4
iPass,47000,62568A00,A3,市敬老,1133,194,990FW,2017/9/6 13:59,18,天祥,2017/9/6 14:04,17,綠水,12,12,12,0
ECC,47000,734379605,b,市敬老,1133,194,990FW,2017/9/6 13:59,18,天祥,2017/9/6 14:04,17,綠水,12,12,12,0
ECC,47000,1772560360,a,普通卡,1133,194,990FW,2017/9/6 13:59,18,天祥,2017/9/6 15:29,12,富世國小,70,80,70,10
