票證公司編號,客運公司編號,卡號,票種編號,票種代碼,路線公路編號,司機編號,車號,上車時間(上),計費站序(上),計費站名(上),下車時間(下),計費站序(下),計費站名(下),交易實扣,原始票價,優惠票價,優惠額度額
ECC,47000,279011345,a,普通卡,1133,194,990FW,2017/11/1 12:03,13,太魯閣,2017/11/1 12:36,17,綠水,62,71,62,9
ECC,47000,800756021,a,普通卡,1133,194,990FW,2017/11/1 14:45,13,太魯閣,2017/11/1 15:38,1,花蓮火車站,87,99,87,12
ECC,47000,800812741,a,普通卡,1133,194,990FW,2017/11/1 14:45,13,太魯閣,2017/11/1 15:38,1,花蓮火車站,87,99,87,12
ECC,47000,1621616837,a,普通卡,1133,194,990FW,2017/11/1 15:18,6,北埔,2017/11/1 15:42,1,花蓮火車站,33,38,33,5
ECC,47000,777483941,a,普通卡,1133,194,990FW,2017/11/1 15:18,6,北埔,2017/11/1 15:53,1,花蓮火車站,33,38,33,5
ECC,47000,1622720661,b,市敬老,1141,191,971FW,2017/11/2 08:37,1,花蓮火車站,2017/11/2 09:19,5,國軍總醫院,15,17,15,2
ECC,47000,815412069,a,普通卡,1141,191,971FW,2017/11/2 09:04,2,上美崙,2017/11/2 12:19,26,日新崗,296,337,296,41
ECC,47000,220776273,b,市敬老,1141,191,971FW,2017/11/2 09:11,3,花蓮工校,2017/11/2 09:42,11,新城,25,29,25,4
ECC,47000,848181653,a,普通卡,1141,191,971FW,2017/11/2 19:13,1,花蓮火車站,2017/11/2 19:26,1,花蓮火車站,21,24,21,3
ECC,47000,848106165,a,普通卡,1141,191,971FW,2017/11/2 19:13,1,花蓮火車站,2017/11/2 19:26,1,花蓮火車站,21,24,21,3
ECC,47000,1007110500,f,兒童票,1141,191,971FW,2017/11/3 08:33,1,花蓮火車站,2017/11/3 08:49,1,花蓮火車站,11,12,11,1
ECC,47000,1622720661,b,市敬老,1141,191,971FW,2017/11/3 08:36,1,花蓮火車站,2017/11/3 09:18,5,國軍總醫院,15,17,15,2
ECC,47000,268606545,a,普通卡,1141,191,971FW,2017/11/3 08:39,1,花蓮火車站,2017/11/3 13:46,29,梨山,387,440,387,53
ECC,47000,1616111493,a,普通卡,1141,191,971FW,2017/11/3 08:50,1,花蓮火車站,2017/11/3 10:16,18,天祥,137,156,137,19
ECC,47000,886258309,a,普通卡,1141,191,971FW,2017/11/3 16:08,25,大禹嶺,2017/11/3 19:21,1,花蓮火車站,181,339,181,158
