票證公司編號,客運公司編號,卡號,票種編號,票種代碼,路線公路編號,司機編號,車號,上車時間(上),計費站序(上),計費站名(上),下車時間(下),計費站序(下),計費站名(下),交易實扣,原始票價,優惠票價,優惠額度額
ECC,47000,1271646277,e,學生卡,1126,141,971-FW,2023/1/1 06:39,1,花蓮火車站,2023/1/1 06:54,1,花蓮火車站,22,25,22,3
ECC,47000,1195715573,e,學生卡,1126,141,971-FW,2023/1/1 06:40,1,花蓮火車站,2023/1/1 07:00,2,上美崙,22,25,22,3
ECC,47000,1922852072,a,一般卡,1126,141,971-FW,2023/1/1 06:40,1,花蓮火車站,2023/1/1 06:54,1,花蓮火車站,22,25,22,3
ECC,47000,1745313189,1,敬老卡,1126,141,971-FW,2023/1/1 07:32,9,三棧派出所,2023/1/1 07:38,11,新城,0,13,11,2
ECC,47000,377047528,1,敬老卡,1126,141,971-FW,2023/1/1 07:37,11,新城,2023/1/1 07:44,13,太魯閣,0,13,11,2
ECC,47000,2859224563,a,一般卡,1126,141,971-FW,2023/1/1 07:41,11,新城,2023/1/1 07:46,13,太魯閣,0,25,22,3
ECC,47000,1208056229,1,敬老卡,1126,141,971-FW,2023/1/1 09:14,20,谷園,2023/1/1 10:44,1,花蓮火車站,0,88,77,11
ECC,47000,1203569045,1,敬老卡,1126,141,971-FW,2023/1/1 09:14,20,谷園,2023/1/1 09:15,19,文山,0,12,11,1
ECC,47000,1203569045,1,敬老卡,1126,141,971-FW,2023/1/1 09:15,18,天祥,2023/1/1 10:43,1,花蓮火車站,0,81,71,10
KRTC,47000,3924BC0F,A1,高捷一般卡,1133,179,FAC-830,2023/1/1 10:47,1,花蓮火車站,2023/1/1 11:10,1,花蓮火車站,22,25,22,3
KRTC,47000,461EB93E,A1,高捷一般卡,1133,179,FAC-830,2023/1/1 10:49,1,花蓮火車站,2023/1/1 11:13,1,花蓮火車站,22,25,22,3
ECC,47000,1234439669,e,學生卡,1133,179,FAC-830,2023/1/1 10:55,1,花蓮火車站,2023/1/1 11:10,1,花蓮火車站,22,25,22,3
ECC,47000,1196733541,e,學生卡,1133,179,FAC-830,2023/1/1 10:55,1,花蓮火車站,2023/1/1 11:10,1,花蓮火車站,22,25,22,3
ECC,47000,1020488469,a,一般卡,1133,179,FAC-830,2023/1/1 10:55,1,花蓮火車站,2023/1/1 11:00,1,花蓮火車站,22,25,22,3
ECC,47000,235652181,a,一般卡,1133,179,FAC-830,2023/1/1 12:06,12,富世國小,2023/1/1 12:13,13,太魯閣,0,25,22,3
ECC,47000,1268964833,a,一般卡,1133,179,FAC-830,2023/1/1 12:06,12,富世國小,2023/1/1 12:13,13,太魯閣,0,25,22,3
KRTC,47000,71E27B18,A1,高捷一般卡,1133,179,FAC-830,2023/1/1 12:16,14,長春橋,2023/1/1 12:50,18,天祥,38,68,60,8
ECC,47000,731921605,a,一般卡,1133,179,FAC-830,2023/1/1 12:16,14,長春橋,2023/1/1 12:50,18,天祥,38,68,60,8
ECC,47000,1060075985,a,一般卡,1133,179,FAC-830,2023/1/1 12:16,14,長春橋,2023/1/1 12:50,18,天祥,38,68,60,8
ECC,47000,1208882341,e,學生卡,1133,179,FAC-830,2023/1/1 15:00,11,新城,2023/1/1 15:04,10,外秀林,22,25,22,3
