票證公司編號,客運公司編號,卡號,票種編號,票種代碼,路線公路編號,司機編號,車號,上車時間(上),計費站序(上),計費站名(上),下車時間(下),計費站序(下),計費站名(下),交易實扣,原始票價,優惠票價,優惠額度額
ECC,47000,1676114664,1,敬老卡,1121,00109,951-FW,2022/12/1 06:27:09,2,吉安分局,2022/12/1 07:44:54,12,萬榮,0,59,51,8
ECC,47000,633567473,a,一般卡,1121,00109,951-FW,2022/12/1 06:27:17,2,吉安分局,2022/12/1 07:22:16,9,南平,77,88,77,11
ECC,47000,1241553573,a,一般卡,1121,00109,951-FW,2022/12/1 07:06:21,6,豐田,2022/12/1 07:53:15,13,光復站,73,83,73,10
ECC,47000,1208621237,c,愛心卡,1121,00109,951-FW,2022/12/1 07:19:10,8,林榮,2022/12/1 07:52:46,13,光復站,0,29,26,3
ECC,47000,1210796581,a,一般卡,1121,00109,951-FW,2022/12/1 07:19:13,8,林榮,2022/12/1 07:53:12,13,光復站,51,58,51,7
ECC,47000,1618143976,1,敬老卡,1121,00109,951-FW,2022/12/1 07:19:35,8,林榮,2022/12/1 07:29:24,10,鳳林,0,13,11,2
ECC,47000,1618143976,1,敬老卡,1121,00109,951-FW,2022/12/1 08:41:46,10,鳳林,2022/12/1 08:52:33,8,林榮,0,13,11,2
ECC,47000,1210284565,c,愛心卡,1121,00109,951-FW,2022/12/1 08:41:51,10,鳳林,2022/12/1 10:08:50,1,花蓮火車站,0,58,51,7
ECC,47000,950506017,a,一般卡,1121,00109,951-FW,2022/12/1 09:21:06,5,壽豐,2022/12/1 10:08:54,1,花蓮火車站,54,61,54,7
ECC,47000,1816731797,e,學生卡,1121,00109,951-FW,2022/12/1 09:31:01,4,志學,2022/12/1 10:05:38,1,花蓮火車站,40,46,40,6
ECC,47000,1720992549,1,敬老卡,1121,00109,951-FW,2022/12/1 09:52:01,2,吉安分局,2022/12/1 09:59:49,1,花蓮火車站,0,13,11,2
ECC,47000,1747779845,1,敬老卡,1121,00111,FAC-805,2022/12/1 07:10:08,13,光復站,2022/12/1 08:56:27,1,花蓮火車站,0,76,67,9
ECC,47000,1743129557,1,敬老卡,1121,00111,FAC-805,2022/12/1 07:10:14,13,光復站,2022/12/1 08:56:09,1,花蓮火車站,0,76,67,9
ECC,47000,1207708357,1,敬老卡,1121,00111,FAC-805,2022/12/1 07:11:09,13,光復站,2022/12/1 08:41:41,1,花蓮火車站,0,76,67,9
ECC,47000,345895144,1,敬老卡,1121,00111,FAC-805,2022/12/1 07:11:16,13,光復站,2022/12/1 08:55:59,1,花蓮火車站,0,76,67,9
ECC,47000,1053611333,a,一般卡,1121,00111,FAC-805,2022/12/1 07:15:00,13,光復站,2022/12/1 07:39:49,10,鳳林,33,37,33,4
ECC,47000,1212878549,e,學生卡,1121,00111,FAC-805,2022/12/1 07:17:49,13,光復站,2022/12/1 07:39:51,10,鳳林,33,37,33,4
ECC,47000,3498923240,c,愛心卡,1121,00111,FAC-805,2022/12/1 07:19:15,13,光復站,2022/12/1 08:48:19,1,花蓮火車站,0,76,67,9
ECC,47000,1817403957,e,學生卡,1121,00111,FAC-805,2022/12/1 07:23:27,13,光復站,2022/12/1 08:14:26,4,志學,93,106,93,13
ECC,47000,1619799784,1,敬老卡,1121,00111,FAC-805,2022/12/1 07:46:57,9,南平,2022/12/1 08:48:33,1,花蓮火車站,0,52,45,7
ECC,47000,3320510424,1,敬老卡,1121,00111,FAC-805,2022/12/1 07:57:06,7,溪口,2022/12/1 08:52:00,1,花蓮火車站,0,41,36,5
ECC,47000,375854312,1,敬老卡,1121,00111,FAC-805,2022/12/1 07:59:16,6,豐田,2022/12/1 08:56:04,1,花蓮火車站,0,35,30,5
ECC,47000,3318835672,1,敬老卡,1121,00111,FAC-805,2022/12/1 07:59:24,6,豐田,2022/12/1 08:48:13,1,花蓮火車站,0,35,30,5
ECC,47000,1207855077,c,愛心卡,1121,00111,FAC-805,2022/12/1 08:00:12,6,豐田,2022/12/1 08:25:20,4,志學,0,13,11,2
ECC,47000,2227752168,1,敬老卡,1121,00111,FAC-805,2022/12/1 08:04:38,5,壽豐,2022/12/1 08:56:14,1,花蓮火車站,0,31,27,4
ECC,47000,346433512,1,敬老卡,1121,00111,FAC-805,2022/12/1 08:04:43,5,壽豐,2022/12/1 08:48:26,1,花蓮火車站,0,31,27,4
ECC,47000,1235687445,c,愛心卡,1121,00111,FAC-805,2022/12/1 08:05:06,5,壽豐,2022/12/1 08:56:51,1,花蓮火車站,0,31,27,4
ECC,47000,1208145717,c,愛心卡,1121,00111,FAC-805,2022/12/1 08:08:38,5,壽豐,2022/12/1 08:51:53,1,花蓮火車站,0,31,27,4
ECC,47000,3320617432,c,愛心卡,1121,00111,FAC-805,2022/12/1 08:22:48,4,志學,2022/12/1 08:48:39,1,花蓮火車站,0,23,20,3
ECC,47000,1221054133,c,愛心卡,1121,00111,FAC-805,2022/12/1 08:23:17,4,志學,2022/12/1 08:48:37,1,花蓮火車站,0,23,20,3
ECC,47000,1178353733,c,愛心卡,1121,00111,FAC-805,2022/12/1 08:28:58,3,南華車站,2022/12/1 08:56:59,1,花蓮火車站,0,17,15,2
ECC,47000,1178541013,1,敬老卡,1121,00111,FAC-805,2022/12/1 08:36:27,3,南華車站,2022/12/1 08:48:30,1,花蓮火車站,0,17,15,2
ECC,47000,1899231328,a,一般卡,1121,00111,FAC-805,2022/12/1 08:56:31,1,花蓮火車站,2022/12/1 08:56:46,1,花蓮火車站,22,25,22,3
ECC,47000,1745741653,1,敬老卡,1121,00111,FAC-805,2022/12/1 09:59:51,1,花蓮火車站,2022/12/1 11:07:56,6,豐田,0,35,30,5
ECC,47000,1744592949,1,敬老卡,1121,00111,FAC-805,2022/12/1 10:00:00,1,花蓮火車站,2022/12/1 10:21:30,1,花蓮火車站,0,13,11,2
ECC,47000,1875423057,a,一般卡,1121,00111,FAC-805,2022/12/1 10:00:09,1,花蓮火車站,2022/12/1 10:58:41,5,壽豐,54,61,54,7
ECC,47000,375854312,1,敬老卡,1121,00111,FAC-805,2022/12/1 10:00:14,1,花蓮火車站,2022/12/1 10:23:46,1,花蓮火車站,0,13,11,2
ECC,47000,1209369829,1,敬老卡,1121,00111,FAC-805,2022/12/1 10:00:34,1,花蓮火車站,2022/12/1 10:21:14,1,花蓮火車站,0,13,11,2
ECC,47000,1178527141,1,敬老卡,1121,00111,FAC-805,2022/12/1 10:00:47,1,花蓮火車站,2022/12/1 10:21:21,1,花蓮火車站,0,13,11,2
ECC,47000,1208296309,c,愛心卡,1121,00111,FAC-805,2022/12/1 10:00:54,1,花蓮火車站,2022/12/1 10:21:09,1,花蓮火車站,0,13,11,2
ECC,47000,1178353733,c,愛心卡,1121,00111,FAC-805,2022/12/1 10:01:01,1,花蓮火車站,2022/12/1 11:46:31,13,光復站,0,76,67,9
ECC,47000,895774021,b,敬老卡,1121,00111,FAC-805,2022/12/1 10:09:22,1,花蓮火車站,2022/12/1 10:23:51,1,花蓮火車站,11,13,11,2
ECC,47000,855556725,b,敬老卡,1121,00111,FAC-805,2022/12/1 10:11:50,1,花蓮火車站,2022/12/1 10:24:01,1,花蓮火車站,11,13,11,2
ECC,47000,997601989,e,學生卡,1121,00111,FAC-805,2022/12/1 10:21:40,1,花蓮火車站,2022/12/1 10:52:12,5,壽豐,54,61,54,7
ECC,47000,1208145717,c,愛心卡,1121,00111,FAC-805,2022/12/1 10:21:44,1,花蓮火車站,2022/12/1 10:58:57,5,壽豐,0,31,27,4
ECC,47000,346433512,1,敬老卡,1121,00111,FAC-805,2022/12/1 10:21:52,1,花蓮火車站,2022/12/1 11:02:56,5,壽豐,0,31,27,4
ECC,47000,3358112728,1,敬老卡,1121,00111,FAC-805,2022/12/1 10:22:00,1,花蓮火車站,2022/12/1 11:18:57,8,林榮,0,47,41,6
ECC,47000,1720992549,1,敬老卡,1121,00111,FAC-805,2022/12/1 10:22:14,1,花蓮火車站,2022/12/1 10:30:15,2,吉安分局,0,13,11,2
ECC,47000,1618426856,1,敬老卡,1121,00111,FAC-805,2022/12/1 10:26:42,1,花蓮火車站,2022/12/1 11:42:54,13,光復站,0,76,67,9
KRTC,47000,C14D0F03,A1,高捷一般卡,1121,00111,FAC-805,2022/12/1 11:28:44,10,鳳林,2022/12/1 11:32:18,11,榮民醫院,22,25,22,3
ECC,47000,1178353733,c,愛心卡,1121,00111,FAC-805,2022/12/1 12:04:07,13,光復站,2022/12/1 14:05:34,1,花蓮火車站,0,76,67,9
ECC,47000,1197086952,1,敬老卡,1121,00111,FAC-805,2022/12/1 12:51:25,10,鳳林,2022/12/1 13:53:26,1,花蓮火車站,0,58,51,7
ECC,47000,1207726373,1,敬老卡,1121,00111,FAC-805,2022/12/1 13:00:07,8,林榮,2022/12/1 13:49:44,1,花蓮火車站,0,47,41,6
ECC,47000,861846117,a,一般卡,1121,00111,FAC-805,2022/12/1 13:00:14,8,林榮,2022/12/1 13:49:50,1,花蓮火車站,83,94,83,11
ECC,47000,1406736161,b,敬老卡,1121,00111,FAC-805,2022/12/1 13:02:58,7,溪口,2022/12/1 13:14:35,5,壽豐,11,13,11,2
ECC,47000,1889158075,a,一般卡,1121,00111,FAC-805,2022/12/1 13:03:06,7,溪口,2022/12/1 13:14:27,5,壽豐,22,25,22,3
ECC,47000,1111341541,a,一般卡,1121,00111,FAC-805,2022/12/1 13:23:56,5,壽豐,2022/12/1 14:05:16,1,花蓮火車站,54,61,54,7
ECC,47000,1215853973,e,學生卡,1121,00111,FAC-805,2022/12/1 13:24:35,5,壽豐,2022/12/1 14:05:21,1,花蓮火車站,54,61,54,7
ECC,47000,1817874501,e,學生卡,1121,00111,FAC-805,2022/12/1 13:26:51,5,壽豐,2022/12/1 13:51:35,1,花蓮火車站,54,61,54,7
ECC,47000,1065116005,a,一般卡,1121,00111,FAC-805,2022/12/1 13:38:52,3,南華車站,2022/12/1 13:53:32,1,花蓮火車站,29,33,29,4
ECC,47000,1178709349,1,敬老卡,1121,00111,FAC-805,2022/12/1 13:48:19,1,花蓮火車站,2022/12/1 14:05:27,1,花蓮火車站,0,13,11,2
ECC,47000,3495236584,1,敬老卡,1121,00144,FAC-827,2022/12/1 06:01:49,13,光復站,2022/12/1 07:31:00,1,花蓮火車站,0,76,67,9
ECC,47000,3495159016,1,敬老卡,1121,00144,FAC-827,2022/12/1 06:01:59,13,光復站,2022/12/1 07:30:49,1,花蓮火車站,0,76,67,9
ECC,47000,1179285461,c,愛心卡,1121,00144,FAC-827,2022/12/1 06:02:07,13,光復站,2022/12/1 07:24:01,1,花蓮火車站,0,76,67,9
ECC,47000,378256360,c,愛心卡,1121,00144,FAC-827,2022/12/1 06:15:10,13,光復站,2022/12/1 06:55:02,5,壽豐,0,46,40,6
ECC,47000,261446888,1,敬老卡,1121,00144,FAC-827,2022/12/1 06:20:49,12,萬榮,2022/12/1 07:06:39,3,南華車站,0,49,43,6
ECC,47000,3717558235,a,一般卡,1121,00144,FAC-827,2022/12/1 06:37:44,8,林榮,2022/12/1 07:03:41,4,志學,42,48,42,6
ECC,47000,1718049653,1,敬老卡,1121,00144,FAC-827,2022/12/1 06:42:38,7,溪口,2022/12/1 07:30:40,1,花蓮火車站,0,41,36,5
ECC,47000,3497624296,c,愛心卡,1121,00144,FAC-827,2022/12/1 06:47:40,6,豐田,2022/12/1 07:31:20,1,花蓮火車站,0,35,30,5
ECC,47000,1745741653,1,敬老卡,1121,00144,FAC-827,2022/12/1 06:49:02,6,豐田,2022/12/1 07:20:25,1,花蓮火車站,0,35,30,5
KRTC,47000,621D2519,A1,高捷一般卡,1121,00144,FAC-827,2022/12/1 06:49:05,6,豐田,2022/12/1 07:23:57,1,花蓮火車站,61,69,61,8
KRTC,47000,258A516E,A2,高捷學生卡,1121,00144,FAC-827,2022/12/1 06:49:09,6,豐田,2022/12/1 07:23:55,1,花蓮火車站,61,69,61,8
ECC,47000,1218830997,c,愛心卡,1121,00144,FAC-827,2022/12/1 06:49:14,6,豐田,2022/12/1 07:31:12,1,花蓮火車站,0,35,30,5
ECC,47000,4043650077,a,一般卡,1121,00144,FAC-827,2022/12/1 07:06:46,3,南華車站,2022/12/1 07:12:21,3,南華車站,22,25,22,3
ECC,47000,1220615413,c,愛心卡,1121,00144,FAC-827,2022/12/1 07:06:49,3,南華車站,2022/12/1 07:31:17,1,花蓮火車站,0,17,15,2
ECC,47000,940709973,c,愛心卡,1121,00144,FAC-827,2022/12/1 15:48:47,1,花蓮火車站,2022/12/1 16:21:04,2,吉安分局,0,13,11,2
ECC,47000,1207753541,c,愛心卡,1121,00144,FAC-827,2022/12/1 15:50:18,1,花蓮火車站,2022/12/1 17:52:03,13,光復站,0,76,67,9
ECC,47000,1721034869,1,敬老卡,1121,00144,FAC-827,2022/12/1 15:50:38,1,花蓮火車站,2022/12/1 17:52:41,13,光復站,0,76,67,9
ECC,47000,262973672,1,敬老卡,1121,00144,FAC-827,2022/12/1 15:51:09,1,花蓮火車站,2022/12/1 17:53:03,13,光復站,0,76,67,9
ECC,47000,1830109672,1,敬老卡,1121,00144,FAC-827,2022/12/1 15:51:14,1,花蓮火車站,2022/12/1 17:52:44,13,光復站,0,76,67,9
ECC,47000,362898408,1,敬老卡,1121,00144,FAC-827,2022/12/1 15:51:25,1,花蓮火車站,2022/12/1 17:52:21,13,光復站,0,76,67,9
ECC,47000,1744306037,c,愛心卡,1121,00144,FAC-827,2022/12/1 15:51:41,1,花蓮火車站,2022/12/1 17:32:54,10,鳳林,0,58,51,7
ECC,47000,1682419429,c,愛心卡,1121,00144,FAC-827,2022/12/1 15:54:17,1,花蓮火車站,2022/12/1 17:44:40,13,光復站,0,76,67,9
ECC,47000,2076755404,a,一般卡,1121,00144,FAC-827,2022/12/1 15:58:22,1,花蓮火車站,2022/12/1 16:18:32,1,花蓮火車站,22,25,22,3
ECC,47000,2100228282,a,一般卡,1121,00144,FAC-827,2022/12/1 15:59:16,1,花蓮火車站,2022/12/1 16:16:44,1,花蓮火車站,22,25,22,3
ECC,47000,1208222709,c,愛心卡,1121,00144,FAC-827,2022/12/1 15:59:31,1,花蓮火車站,2022/12/1 17:52:00,13,光復站,0,76,67,9
ECC,47000,1045285013,a,一般卡,1121,00144,FAC-827,2022/12/1 16:04:51,1,花蓮火車站,2022/12/1 16:25:12,3,南華車站,7,33,29,4
ECC,47000,3498923240,c,愛心卡,1121,00144,FAC-827,2022/12/1 16:13:04,1,花蓮火車站,2022/12/1 17:51:56,13,光復站,0,76,67,9
ECC,47000,1619703528,1,敬老卡,1121,00144,FAC-827,2022/12/1 16:13:09,1,花蓮火車站,2022/12/1 17:51:52,13,光復站,0,76,67,9
ECC,47000,1625164853,b,敬老卡,1121,00144,FAC-827,2022/12/1 16:18:37,1,花蓮火車站,2022/12/1 17:24:47,8,林榮,30,47,41,6
ECC,47000,378256360,c,愛心卡,1121,00144,FAC-827,2022/12/1 16:36:59,4,志學,2022/12/1 17:46:41,13,光復站,0,53,47,6
ECC,47000,1817403957,e,學生卡,1121,00144,FAC-827,2022/12/1 16:45:15,5,壽豐,2022/12/1 17:49:07,13,光復站,80,91,80,11
KRTC,47000,E254FB1A,A1,高捷一般卡,1121,00144,FAC-827,2022/12/1 17:33:53,10,鳳林,2022/12/1 17:40:55,12,萬榮,22,25,22,3
ECC,47000,1262819941,a,一般卡,1121,00144,FAC-827,2022/12/1 17:33:58,10,鳳林,2022/12/1 17:41:01,12,萬榮,22,25,22,3
ECC,47000,1233712885,b,敬老卡,1121,00165,FAC-825,2022/12/1 14:23:39,1,花蓮火車站,2022/12/1 15:09:54,5,壽豐,27,31,27,4
ECC,47000,940735093,1,敬老卡,1121,00165,FAC-825,2022/12/1 14:23:43,1,花蓮火車站,2022/12/1 15:27:58,7,溪口,0,41,36,5
ECC,47000,1221054133,c,愛心卡,1121,00165,FAC-825,2022/12/1 14:39:38,1,花蓮火車站,2022/12/1 15:06:58,4,志學,0,23,20,3
ECC,47000,1717972661,1,敬老卡,1121,00165,FAC-825,2022/12/1 14:39:42,1,花蓮火車站,2022/12/1 15:28:03,7,溪口,0,41,36,5
ECC,47000,3320617432,c,愛心卡,1121,00165,FAC-825,2022/12/1 14:39:47,1,花蓮火車站,2022/12/1 15:07:01,4,志學,0,23,20,3
ECC,47000,1207855077,c,愛心卡,1121,00165,FAC-825,2022/12/1 15:03:55,4,志學,2022/12/1 15:32:47,7,溪口,0,18,16,2
ECC,47000,1618903784,1,敬老卡,1121,00165,FAC-825,2022/12/1 15:55:40,11,榮民醫院,2022/12/1 16:10:24,13,光復站,0,15,13,2
KRTC,47000,C14D0F03,A1,高捷一般卡,1121,00165,FAC-825,2022/12/1 15:55:49,11,榮民醫院,2022/12/1 16:10:48,13,光復站,26,30,26,4
ECC,47000,1221228549,a,一般卡,1121,00165,FAC-825,2022/12/1 17:24:45,13,光復站,2022/12/1 17:47:59,10,鳳林,33,37,33,4
ECC,47000,1210796581,a,一般卡,1121,00165,FAC-825,2022/12/1 17:24:48,13,光復站,2022/12/1 18:00:40,8,林榮,51,58,51,7
ECC,47000,1178009557,1,敬老卡,1121,00165,FAC-825,2022/12/1 18:00:48,8,林榮,2022/12/1 19:11:06,1,花蓮火車站,0,47,41,6
ECC,47000,1817813589,e,學生卡,1121,00165,FAC-825,2022/12/1 18:29:00,5,壽豐,2022/12/1 19:10:33,1,花蓮火車站,54,61,54,7
ECC,47000,1811056805,e,學生卡,1121,00165,FAC-825,2022/12/1 18:29:08,5,壽豐,2022/12/1 18:53:30,2,吉安分局,40,46,40,6
ECC,47000,1811238789,e,學生卡,1121,00165,FAC-825,2022/12/1 18:29:23,5,壽豐,2022/12/1 19:10:37,1,花蓮火車站,54,61,54,7
