票證公司編號,客運公司編號,卡號,票種編號,票種代碼,路線公路編號,司機編號,車號,上車時間(上),計費站序(上),計費站名(上),下車時間(下),計費站序(下),計費站名(下),交易實扣,原始票價,優惠票價,優惠額度
EasyCard,2,2684878157,1,一般票,1123,15778,938-U5,2021/9/1 17:09,8,東大門夜市,2021/9/1 17:23,13,翰品酒店,22,25,22,3
EasyCard,2,269642209,1,一般票,1123,15778,938-U5,2021/9/1 17:35,18,海星中學,2021/9/1 17:42,21,花蓮機場,22,25,22,3
EasyCard,2,1682555573,4,愛心票,1123,15891,KKA-9989,2021/9/1 06:35,9,花蓮醫院,2021/9/1 07:13,25,市立圖書館,24,27,24,3
EasyCard,2,780683233,6,學生票,1123,15891,KKA-9989,2021/9/1 06:52,16,榮民之家,2021/9/1 07:13,25,市立圖書館,34,39,34,5
EasyCard,2,889317745,1,一般票,1123,15891,KKA-9989,2021/9/1 06:52,16,榮民之家,2021/9/1 07:13,25,市立圖書館,34,39,34,5
EasyCard,2,1737990373,1,一般票,1123,15891,KKA-9989,2021/9/1 06:52,16,榮民之家,2021/9/1 07:13,25,市立圖書館,34,39,34,5
EasyCard,2,1681251509,2,敬老1票,1123,15891,KKA-9989,2021/9/1 08:21,11,門諾醫院,2021/9/1 08:29,15,美崙飯店,11,12,11,1
EasyCard,2,1746572005,2,敬老1票,1123,15891,KKA-9989,2021/9/1 08:48,24,慈濟醫院,2021/9/1 08:59,25,市立圖書館,11,12,11,1
EasyCard,2,1746510261,4,愛心票,1123,15891,KKA-9989,2021/9/1 08:48,24,慈濟醫院,2021/9/1 08:59,25,市立圖書館,11,12,11,1
KRTC,2,A961C00F,A1,一般卡,1123,15778,938-U5,2021/9/1 17:04,6,臺灣企銀,2021/9/1 17:26,14,中興中美路口,22,25,22,3
KRTC,2,5267940A,A2,學生卡,1123,15836,KKA-9990,2021/9/1 07:21,1,花蓮火車站,2021/9/1 07:47,12,石雕博物館,22,25,22,3
EasyCard,2,1177809781,4,愛心票,1123,15891,KKA-9989,2021/9/1 15:01,7,花蓮旅行社,2021/9/1 15:31,20,嘉里村,13,14,13,1
EasyCard,2,951187889,1,一般票,1123,15891,KKA-9989,2021/9/1 17:35,3,花蓮商校,2021/9/1 18:12,20,嘉里村,29,32,29,3
EasyCard,2,1822991848,2,敬老1票,1123,15891,KKA-9989,2021/9/1 17:42,6,臺灣企銀,2021/9/1 17:59,14,中興中美路口,11,12,11,1
EasyCard,2,1687269864,2,敬老1票,1123,15891,KKA-9989,2021/9/1 17:42,6,臺灣企銀,2021/9/1 17:59,14,中興中美路口,11,12,11,1
EasyCard,2,1177305205,4,愛心票,1123,15891,KKA-9989,2021/9/1 17:42,6,臺灣企銀,2021/9/1 18:07,17,大陳一村,11,12,11,1
KRTC,2,12879F09,A2,學生卡,1123,15836,KKA-9990,2021/9/1 07:33,8,東大門夜市,2021/9/1 07:46,12,石雕博物館,22,25,22,3
EasyCard,2,1745218229,4,愛心票,1123,15891,KKA-9989,2021/9/1 07:58,1,花蓮火車站,2021/9/1 08:23,12,石雕博物館,11,12,11,1
KRTC,2,D2278C0A,A2,學生卡,1123,15836,KKA-9990,2021/9/1 07:21,1,花蓮火車站,2021/9/1 07:47,12,石雕博物館,22,25,22,3
EasyCard,2,1177305205,4,愛心票,1123,15891,KKA-9989,2021/9/1 08:03,3,花蓮商校,2021/9/1 08:36,17,大陳一村,11,12,11,1
KRTC,2,12197409,A2,學生卡,1123,15836,KKA-9990,2021/9/1 07:21,1,花蓮火車站,2021/9/1 07:47,12,石雕博物館,22,25,22,3
EasyCard,2,1663466472,2,敬老1票,1123,15891,KKA-9989,2021/9/1 08:09,7,花蓮旅行社,2021/9/1 08:23,12,石雕博物館,11,12,11,1
KRTC,2,52BF4014,A2,學生卡,1123,15836,KKA-9990,2021/9/1 07:21,1,花蓮火車站,2021/9/1 07:47,12,石雕博物館,22,25,22,3
KRTC,2,A2D29A00,A2,學生卡,1123,15836,KKA-9990,2021/9/1 19:52,8,東大門夜市,2021/9/1 20:09,14,中興中美路口,22,25,22,3
EasyCard,2,279267281,6,學生票,1123,15836,KKA-9990,2021/9/1 07:21,1,花蓮火車站,2021/9/1 07:47,12,石雕博物館,22,25,22,3
EasyCard,2,955339749,1,一般票,1123,15836,KKA-9990,2021/9/1 07:21,1,花蓮火車站,2021/9/1 07:47,12,石雕博物館,22,25,22,3
EasyCard,2,2712065519,1,一般票,1123,15836,KKA-9990,2021/9/1 19:52,8,東大門夜市,2021/9/1 20:09,14,中興中美路口,22,25,22,3
EasyCard,2,1305594881,4,愛心票,1123,15836,KKA-9990,2021/9/1 19:44,3,花蓮商校,2021/9/1 20:11,15,美崙飯店,11,12,11,1
EasyCard,2,260572392,2,敬老1票,1123,15836,KKA-9990,2021/9/1 12:11,7,花蓮旅行社,2021/9/1 12:54,25,市立圖書館,24,28,24,4
EasyCard,2,260572392,2,敬老1票,1123,15836,KKA-9990,2021/9/1 09:31,1,花蓮火車站,2021/9/1 09:39,5,大同市場,11,12,11,1
EasyCard,2,1177809781,4,愛心票,1123,15836,KKA-9990,2021/9/1 08:11,24,慈濟醫院,2021/9/1 08:19,25,市立圖書館,11,12,11,1
EasyCard,2,1743257429,4,愛心票,1123,15836,KKA-9990,2021/9/1 07:32,7,花蓮旅行社,2021/9/1 07:47,12,石雕博物館,11,12,11,1
EasyCard,2,1361612008,1,一般票,1123,15836,KKA-9990,2021/9/1 07:25,3,花蓮商校,2021/9/1 07:31,7,花蓮旅行社,22,25,22,3
EasyCard,2,1771298828,1,一般票,1123,15836,KKA-9990,2021/9/1 07:22,1,花蓮火車站,2021/9/1 07:47,12,石雕博物館,22,25,22,3
EasyCard,2,1024666193,1,一般票,1123,15836,KKA-9990,2021/9/1 07:21,1,花蓮火車站,2021/9/1 07:47,12,石雕博物館,22,25,22,3
EasyCard,2,1177216309,2,敬老1票,1123,15778,938-U5,2021/9/1 12:58,6,臺灣企銀,2021/9/1 13:19,15,美崙飯店,11,12,11,1
EasyCard,2,1716050664,2,敬老1票,1123,15778,938-U5,2021/9/1 13:01,7,花蓮旅行社,2021/9/1 13:12,13,翰品酒店,11,12,11,1
EasyCard,2,1663682280,4,愛心票,1123,15778,938-U5,2021/9/1 13:01,7,花蓮旅行社,2021/9/1 13:31,21,花蓮機場,15,17,15,2
EasyCard,2,1177809781,4,愛心票,1123,15778,938-U5,2021/9/1 13:19,15,美崙飯店,2021/9/1 13:26,17,大陳一村,11,12,11,1
EasyCard,2,1130489109,1,一般票,1123,15778,938-U5,2021/9/1 17:04,6,臺灣企銀,2021/9/1 17:09,8,東大門夜市,22,25,22,3
EasyCard,2,1178649877,4,愛心票,1123,15778,938-U5,2021/9/1 17:04,6,臺灣企銀,2021/9/1 17:22,12,石雕博物館,11,12,11,1
EasyCard,2,1746091045,4,愛心票,1123,15778,938-U5,2021/9/1 17:04,6,臺灣企銀,2021/9/1 17:26,14,中興中美路口,11,12,11,1
EasyCard,2,282744815,9,優待票,1123,15778,938-U5,2021/9/1 17:04,6,臺灣企銀,2021/9/1 17:25,14,中興中美路口,11,12,11,1
EasyCard,2,2601241327,1,一般票,1123,15693,KKB-1722,2021/9/1 11:01,2,市立圖書館,2021/9/1 11:33,16,榮民之家,22,25,22,3
EasyCard,2,1663682280,4,愛心票,1123,15693,KKB-1722,2021/9/1 10:58,1,花蓮火車站,2021/9/1 11:08,6,臺灣企銀,11,12,11,1
EasyCard,2,1177809781,4,愛心票,1123,15693,KKB-1722,2021/9/1 10:58,1,花蓮火車站,2021/9/1 11:31,15,美崙飯店,11,12,11,1
EasyCard,2,1305594881,4,愛心票,1123,15848,KKA-9986,2021/9/1 13:59,15,美崙飯店,2021/9/1 14:27,25,市立圖書館,17,19,17,2
ICASH,2,7.11E+15,I1,愛金卡普通,1123,15778,938-U5,2021/9/1 17:04,6,臺灣企銀,2021/9/1 17:23,13,翰品酒店,22,25,22,3
ICASH,2,7.11E+15,I1,愛金卡普通,1123,15836,KKA-9990,2021/9/1 07:21,1,花蓮火車站,2021/9/1 07:47,12,石雕博物館,22,25,22,3
EasyCard,2,1745969605,4,愛心票,1131,15693,KKB-1722,2021/9/1 16:43,1,花蓮火車站,2021/9/1 18:15,31,榕樹,23,26,23,3
EasyCard,2,729421109,1,一般票,1131,15693,KKB-1722,2021/9/1 16:43,1,花蓮火車站,2021/9/1 18:21,32,銅門,52,59,52,7
EasyCard,2,936972165,1,一般票,1131,15693,KKB-1722,2021/9/1 16:55,1,花蓮火車站,2021/9/1 17:49,17,慶豐六街,22,25,22,3
EasyCard,2,760101509,1,一般票,1131,15693,KKB-1722,2021/9/1 16:55,1,花蓮火車站,2021/9/1 18:13,31,榕樹,46,52,46,6
EasyCard,2,1175311093,1,一般票,1131,15693,KKB-1722,2021/9/1 16:55,1,花蓮火車站,2021/9/1 17:34,9,中華加油站,22,25,22,3
EasyCard,2,245158929,6,學生票,1131,15693,KKB-1722,2021/9/1 16:55,1,花蓮火車站,2021/9/1 18:02,23,南華二街,30,34,30,4
EasyCard,2,877929717,1,一般票,1131,15693,KKB-1722,2021/9/1 16:55,1,花蓮火車站,2021/9/1 18:02,23,南華二街,30,34,30,4
EasyCard,2,1203452677,4,愛心票,1131,15693,KKB-1722,2021/9/1 16:55,1,花蓮火車站,2021/9/1 17:52,19,慶豐郵局,11,12,11,1
