票證公司編號,客運公司編號,卡號,票種編號,票種代碼,路線公路編號,司機編號,車號,上車時間(上),計費站序(上),計費站名(上),下車時間(下),計費站序(下),計費站名(下),交易實扣,原始票價,優惠票價,優惠額度額
KRTC,47000,A1B90C26,A1,高捷一般卡,1126,141,971-FW,2022/11/1 06:32,1,花蓮火車站,2022/11/1 07:08,3,花蓮工校,22,25,22,3
ECC,47000,1808284085,a,一般卡,1126,141,971-FW,2022/11/1 06:50,1,花蓮火車站,2022/11/1 07:08,3,花蓮工校,22,25,22,3
ECC,47000,1953785832,1,敬老卡,1126,141,971-FW,2022/11/1 07:05,2,上美崙,2022/11/1 07:40,11,新城,0,32,28,4
ECC,47000,3576696435,a,一般卡,1126,141,971-FW,2022/11/1 07:17,6,北埔,2022/11/1 07:48,13,太魯閣,49,56,49,7
ECC,47000,944615045,a,一般卡,1126,141,971-FW,2022/11/1 07:18,6,北埔,2022/11/1 07:39,11,新城,37,42,37,5
ECC,47000,1745313189,1,敬老卡,1126,141,971-FW,2022/11/1 07:34,9,三棧派出所,2022/11/1 07:40,11,新城,0,13,11,2
ECC,47000,1745564821,1,敬老卡,1126,141,971-FW,2022/11/1 09:44,13,太魯閣,2022/11/1 10:06,7,康樂村,0,25,22,3
ECC,47000,1208595365,1,敬老卡,1126,141,971-FW,2022/11/1 09:44,13,太魯閣,2022/11/1 10:45,1,花蓮火車站,0,48,42,6
ECC,47000,944615045,a,一般卡,1126,141,971-FW,2022/11/1 09:50,11,新城,2022/11/1 10:11,6,北埔,37,42,37,5
KRTC,47000,5.16E+37,A3,高捷敬老卡,1126,141,971-FW,2022/11/1 10:09,6,北埔,2022/11/1 10:45,1,花蓮火車站,18,20,18,2
KRTC,47000,D2DB9D16,A3,高捷敬老卡,1126,141,971-FW,2022/11/1 10:09,6,北埔,2022/11/1 10:45,1,花蓮火車站,18,20,18,2
ECC,47000,259909352,1,敬老卡,1126,141,971-FW,2022/11/1 10:24,2,上美崙,2022/11/1 10:30,1,花蓮火車站,0,13,11,2
ECC,47000,1115157909,a,一般卡,1133,327,FAC-811,2022/11/1 10:45,1,花蓮火車站,2022/11/1 10:58,1,花蓮火車站,22,25,22,3
ECC,47000,1251846117,a,一般卡,1133,327,FAC-811,2022/11/1 11:05,1,花蓮火車站,2022/11/1 11:21,3,花蓮工校,0,25,22,3
ECC,47000,1682425125,1,敬老卡,1133,327,FAC-811,2022/11/1 11:07,1,花蓮火車站,2022/11/1 11:52,11,新城,0,43,38,5
ECC,47000,1202925141,1,敬老卡,1133,327,FAC-811,2022/11/1 11:08,1,花蓮火車站,2022/11/1 11:36,7,康樂村,0,24,21,3
ECC,47000,3494689768,c,愛心卡,1133,327,FAC-811,2022/11/1 11:18,3,花蓮工校,2022/11/1 11:35,7,康樂村,0,13,11,2
ECC,47000,1682572357,c,愛心卡,1133,327,FAC-811,2022/11/1 14:47,11,新城,2022/11/1 15:12,6,北埔,0,23,20,3
ECC,47000,1745887509,1,敬老卡,1133,327,FAC-811,2022/11/1 15:20,3,花蓮工校,2022/11/1 15:45,1,花蓮火車站,0,13,11,2
KRTC,47000,A1B90C26,A1,高捷一般卡,1126,226,970-FW,2022/11/2 06:34,1,花蓮火車站,2022/11/2 07:08,3,花蓮工校,22,25,22,3
ECC,47000,1746620341,c,愛心卡,1126,226,970-FW,2022/11/2 07:26,8,加灣,2022/11/2 08:03,18,天祥,0,52,46,6
ECC,47000,1745313189,1,敬老卡,1126,226,970-FW,2022/11/2 07:30,9,三棧派出所,2022/11/2 07:36,11,新城,0,13,11,2
ECC,47000,1746620341,c,愛心卡,1126,226,970-FW,2022/11/2 08:07,19,文山,2022/11/2 08:18,23,洛韶,0,22,19,3
ECC,47000,1600413461,b,敬老卡,1126,226,970-FW,2022/11/2 10:31,1,花蓮火車站,2022/11/2 10:37,1,花蓮火車站,0,12,11,1
ECC,47000,1202865333,1,敬老卡,1133,302,953-FW,2022/11/2 10:44,1,花蓮火車站,2022/11/2 11:57,11,新城,0,43,38,5
ECC,47000,832607969,a,一般卡,1133,302,953-FW,2022/11/2 10:46,1,花蓮火車站,2022/11/2 11:04,1,花蓮火車站,22,25,22,3
ECC,47000,3498313704,1,敬老卡,1133,302,953-FW,2022/11/2 10:49,1,花蓮火車站,2022/11/2 11:57,11,新城,0,43,38,5
ECC,47000,1115157909,a,一般卡,1133,302,953-FW,2022/11/2 11:05,1,花蓮火車站,2022/11/2 12:23,16,燕子口,135,153,135,18
ECC,47000,1115157909,a,一般卡,1133,302,953-FW,2022/11/2 14:25,16,燕子口,2022/11/2 15:49,1,花蓮火車站,135,153,135,18
ECC,47000,344389096,1,敬老卡,1133,302,953-FW,2022/11/2 14:52,12,富世國小,2022/11/2 16:05,1,花蓮火車站,0,50,44,6
KRTC,47000,A1B90C26,A1,高捷一般卡,1126,226,970-FW,2022/11/3 06:35,1,花蓮火車站,2022/11/3 07:08,3,花蓮工校,22,25,22,3
